entry_time,exit_time,direction,entry_price,sl,tp,exit_price,outcome,pnl_gross,cost,pnl_net,rr_actual,result,capital,trend_1d,rsi,rsi_ma
2024-07-01 03:00:00,2024-07-04 01:00:00,SHORT,3502.36,3519.4,3246.76,3246.76,TP,582.85,7.7,575.15,14.8,WIN,2517.98,bearish,71.66,63.12
2024-07-04 05:00:00,2024-07-04 09:00:00,SHORT,3236.38,3243.2,3134.08,3134.08,TP,453.67,14.13,439.55,14.53,WIN,2957.53,bearish,35.1,33.52
2024-07-04 19:00:00,2024-07-04 20:00:00,SHORT,3130.97,3143.6,2941.52,3143.6,SL,-59.15,14.69,-73.84,-1.25,LOSS,2883.68,bearish,28.12,27.4
2024-07-04 23:00:00,2024-07-11 12:00:00,SHORT,3128.09,3163.0,2604.44,3163.0,SL,-57.67,5.2,-62.87,-1.09,LOSS,2820.81,bearish,33.52,28.73
2024-07-11 14:00:00,2024-07-13 22:00:00,SHORT,3180.68,3192.49,3003.53,3192.49,SL,-56.42,15.22,-71.64,-1.27,LOSS,2749.18,bearish,69.41,58.54
2024-07-14 00:00:00,2024-07-14 04:00:00,SHORT,3175.93,3191.95,2935.63,3191.95,SL,-54.98,10.93,-65.91,-1.2,LOSS,2683.26,bearish,62.12,61.46
2024-07-14 23:00:00,2024-07-15 00:00:00,SHORT,3245.89,3254.42,3117.94,3254.42,SL,-40.19,15.31,-55.51,-1.38,LOSS,2627.76,bearish,68.93,58.92
2024-07-15 02:00:00,2024-07-15 03:00:00,SHORT,3273.19,3278.12,3199.24,3278.12,SL,-22.56,14.99,-37.55,-1.66,LOSS,2590.21,bearish,72.56,60.84
2024-07-16 10:00:00,2024-07-18 16:00:00,LONG,3394.63,3374.83,3691.63,3374.83,SL,-51.8,8.86,-60.66,-1.17,LOSS,2529.55,bullish,50.8,67.73
2024-07-18 19:00:00,2024-07-18 20:00:00,LONG,3405.54,3399.21,3500.49,3399.21,SL,-26.8,14.41,-41.21,-1.54,LOSS,2488.34,bullish,43.99,50.98
2024-07-19 02:00:00,2024-07-19 03:00:00,LONG,3414.87,3404.72,3567.12,3404.72,SL,-42.16,14.16,-56.32,-1.34,LOSS,2432.02,bullish,47.02,47.74
2024-07-19 11:00:00,2024-07-24 18:00:00,LONG,3400.81,3387.75,3596.71,3387.75,SL,-48.64,12.64,-61.28,-1.26,LOSS,2370.74,bullish,45.48,47.33
2024-07-24 21:00:00,2024-07-24 22:00:00,LONG,3375.91,3362.99,3569.71,3362.99,SL,-47.41,12.37,-59.78,-1.26,LOSS,2310.96,bullish,33.35,42.42
2024-07-25 00:00:00,2024-07-25 01:00:00,LONG,3335.82,3329.24,3434.52,3329.24,SL,-25.98,13.16,-39.14,-1.51,LOSS,2271.82,bullish,28.7,37.83
2024-07-25 19:00:00,2024-07-25 21:00:00,SHORT,3115.64,3166.18,2357.54,3166.18,SL,-45.44,2.82,-48.26,-1.06,LOSS,2223.56,bearish,25.01,21.91
2024-07-25 23:00:00,2024-07-26 00:00:00,SHORT,3165.03,3177.6,2976.48,3177.6,SL,-44.47,11.22,-55.69,-1.25,LOSS,2167.87,bearish,40.36,27.09
2024-07-26 02:00:00,2024-07-26 03:00:00,SHORT,3185.59,3192.8,3077.44,3192.8,SL,-27.97,12.37,-40.34,-1.44,LOSS,2127.53,bearish,45.63,32.53
2024-07-27 00:00:00,2024-07-27 08:00:00,SHORT,3274.6,3279.69,3198.25,3279.69,SL,-18.85,12.14,-30.99,-1.64,LOSS,2096.54,bearish,58.89,56.17
2024-07-27 15:00:00,2024-07-27 20:00:00,SHORT,3311.25,3317.6,3216.0,3216.0,TP,343.76,11.78,331.98,14.49,WIN,2428.52,bearish,65.74,56.57
2024-07-28 15:00:00,2024-07-28 16:00:00,SHORT,3264.76,3274.66,3116.26,3274.66,SL,-41.98,13.86,-55.84,-1.33,LOSS,2372.68,bearish,54.59,46.84
2024-07-29 02:00:00,2024-07-29 03:00:00,SHORT,3278.0,3286.58,3149.3,3286.58,SL,-35.4,13.54,-48.94,-1.38,LOSS,2323.74,bearish,56.78,55.63
2024-07-29 05:00:00,2024-07-29 06:00:00,SHORT,3343.71,3348.98,3264.66,3348.98,SL,-20.88,13.26,-34.13,-1.63,LOSS,2289.61,bearish,71.4,58.84
2024-07-29 08:00:00,2024-07-29 09:00:00,SHORT,3366.9,3373.57,3266.85,3373.57,SL,-25.85,13.06,-38.92,-1.51,LOSS,2250.69,bearish,73.06,62.93
2024-07-29 11:00:00,2024-07-31 20:00:00,SHORT,3384.77,3394.99,3231.47,3231.47,TP,581.04,12.54,568.5,14.68,WIN,2819.19,bearish,72.73,67.16
2024-08-01 14:00:00,2024-08-01 22:00:00,SHORT,3183.0,3196.55,2979.75,3196.55,SL,-56.38,13.27,-69.66,-1.24,LOSS,2749.53,bearish,39.29,34.8
2024-08-02 00:00:00,2024-08-02 12:00:00,SHORT,3203.4,3209.21,3116.25,3116.25,TP,426.37,15.46,410.91,14.46,WIN,3160.44,bearish,53.52,39.42
2024-08-03 05:00:00,2024-08-03 06:00:00,SHORT,2965.51,2982.49,2710.81,2982.49,SL,-63.21,11.07,-74.28,-1.18,LOSS,3086.17,bearish,28.99,25.3
2024-08-03 08:00:00,2024-08-03 09:00:00,SHORT,2983.81,2990.22,2887.66,2990.22,SL,-37.79,17.61,-55.4,-1.47,LOSS,3030.76,bearish,35.98,27.31
2024-08-04 02:00:00,2024-08-04 03:00:00,SHORT,2907.27,2914.39,2800.47,2914.39,SL,-42.31,17.3,-59.6,-1.41,LOSS,2971.16,bearish,32.98,32.15
2024-08-04 08:00:00,2024-08-04 11:00:00,SHORT,2893.24,2918.04,2521.24,2918.04,SL,-59.42,6.96,-66.39,-1.12,LOSS,2904.77,bearish,34.51,32.64
2024-08-04 14:00:00,2024-08-04 17:00:00,SHORT,2910.83,2923.57,2719.73,2719.73,TP,871.43,12.84,858.59,14.78,WIN,3763.37,bearish,42.36,39.12
2024-08-05 09:00:00,2024-08-05 14:00:00,SHORT,2325.44,2357.54,1843.94,2357.54,SL,-75.27,5.49,-80.76,-1.07,LOSS,3682.61,bearish,25.22,20.11
2024-08-05 19:00:00,2024-08-05 21:00:00,SHORT,2374.41,2469.63,946.11,2469.63,SL,-73.65,1.87,-75.53,-1.03,LOSS,3607.09,bearish,41.19,31.32
2024-08-06 00:00:00,2024-08-06 01:00:00,SHORT,2419.76,2452.79,1924.31,2452.79,SL,-72.14,5.32,-77.46,-1.07,LOSS,3529.62,bearish,45.76,40.36
2024-08-06 07:00:00,2024-08-06 08:00:00,SHORT,2514.74,2524.8,2363.84,2524.8,SL,-70.59,17.68,-88.27,-1.25,LOSS,3441.35,bearish,53.55,49.8
2024-08-06 20:00:00,2024-08-06 22:00:00,SHORT,2493.04,2500.4,2382.64,2500.4,SL,-57.91,19.64,-77.55,-1.34,LOSS,3363.79,bearish,50.94,50.75
2024-08-07 03:00:00,2024-08-07 04:00:00,SHORT,2495.01,2500.84,2407.56,2500.84,SL,-44.8,19.2,-64.0,-1.43,LOSS,3299.8,bearish,51.87,50.99
2024-08-07 06:00:00,2024-08-07 07:00:00,SHORT,2505.11,2516.61,2332.61,2516.61,SL,-66.0,14.41,-80.41,-1.22,LOSS,3219.39,bearish,53.12,51.25
2024-08-07 10:00:00,2024-08-07 14:00:00,SHORT,2517.57,2524.58,2412.42,2412.42,TP,766.44,17.97,748.47,14.65,WIN,3967.86,bearish,55.08,51.88
2024-08-08 04:00:00,2024-08-08 11:00:00,SHORT,2430.4,2455.23,2057.95,2455.23,SL,-79.36,7.81,-87.16,-1.1,LOSS,3880.7,bearish,51.34,37.03
2024-08-08 18:00:00,2024-08-08 19:00:00,SHORT,2579.09,2585.83,2477.99,2585.83,SL,-57.81,22.15,-79.96,-1.38,LOSS,3800.74,bearish,68.81,56.23
2024-08-09 00:00:00,2024-08-09 04:00:00,SHORT,2682.5,2707.67,2304.95,2707.67,SL,-76.01,8.14,-84.15,-1.11,LOSS,3716.59,bearish,73.16,65.12
2024-08-10 09:00:00,2024-08-10 10:00:00,SHORT,2629.79,2634.27,2562.59,2634.27,SL,-36.09,21.2,-57.29,-1.59,LOSS,3659.29,bearish,58.53,51.7
2024-08-10 13:00:00,2024-08-11 03:00:00,SHORT,2630.51,2636.58,2539.46,2636.58,SL,-48.13,20.88,-69.01,-1.43,LOSS,3590.28,bearish,57.44,54.41
2024-08-12 09:00:00,2024-08-12 10:00:00,SHORT,2563.27,2567.27,2503.27,2567.27,SL,-31.94,20.48,-52.42,-1.64,LOSS,3537.87,bearish,42.77,36.35
2024-08-12 14:00:00,2024-08-12 15:00:00,SHORT,2614.67,2684.99,1559.87,2684.99,SL,-70.76,2.67,-73.42,-1.04,LOSS,3464.44,bearish,52.25,45.63
2024-08-13 03:00:00,2024-08-13 22:00:00,SHORT,2714.47,2733.41,2430.37,2733.41,SL,-69.29,9.97,-79.25,-1.14,LOSS,3385.19,bearish,60.78,59.37
2024-08-15 15:00:00,2024-08-15 16:00:00,SHORT,2654.39,2662.74,2529.14,2662.74,SL,-60.7,19.33,-80.02,-1.32,LOSS,3305.16,bearish,50.05,40.54
2024-08-16 04:00:00,2024-08-16 05:00:00,SHORT,2580.08,2594.2,2368.28,2594.2,SL,-66.1,12.11,-78.22,-1.18,LOSS,3226.95,bearish,41.01,39.09
2024-08-16 08:00:00,2024-08-16 10:00:00,SHORT,2617.44,2626.32,2484.24,2626.32,SL,-64.54,19.06,-83.59,-1.3,LOSS,3143.35,bearish,52.13,39.48
2024-08-16 21:00:00,2024-08-17 16:00:00,SHORT,2608.55,2620.4,2430.8,2620.4,SL,-62.87,13.87,-76.74,-1.22,LOSS,3066.62,bearish,50.8,49.06
2024-08-17 18:00:00,2024-08-18 00:00:00,SHORT,2615.4,2620.21,2543.25,2620.21,SL,-32.15,17.5,-49.64,-1.54,LOSS,3016.97,bearish,55.86,51.32
2024-08-18 14:00:00,2024-08-18 15:00:00,SHORT,2661.61,2666.8,2583.76,2666.8,SL,-33.53,17.21,-50.75,-1.51,LOSS,2966.23,bearish,68.32,57.23
2024-08-20 02:00:00,2024-08-20 03:00:00,SHORT,2651.61,2659.39,2534.91,2659.39,SL,-49.61,16.93,-66.54,-1.34,LOSS,2899.69,bearish,63.4,48.9
2024-08-20 07:00:00,2024-08-20 15:00:00,SHORT,2675.98,2684.01,2555.53,2555.53,TP,743.96,16.16,727.8,14.67,WIN,3627.49,bearish,67.57,59.75
2024-08-21 21:00:00,2024-08-23 00:00:00,SHORT,2630.59,2646.42,2393.14,2646.42,SL,-72.55,12.09,-84.64,-1.17,LOSS,3542.85,bearish,59.91,50.97
2024-08-23 08:00:00,2024-08-23 14:00:00,SHORT,2669.24,2682.06,2476.94,2682.06,SL,-70.86,14.79,-85.65,-1.21,LOSS,3457.2,bearish,66.04,57.99
2024-08-23 23:00:00,2024-08-24 08:00:00,SHORT,2759.87,2772.9,2564.42,2772.9,SL,-69.14,14.68,-83.82,-1.21,LOSS,3373.38,bearish,73.18,65.83
2024-08-25 19:00:00,2024-08-25 20:00:00,SHORT,2764.15,2771.71,2650.75,2771.71,SL,-52.59,19.25,-71.84,-1.37,LOSS,3301.54,bearish,52.9,51.03
2024-08-25 23:00:00,2024-08-27 10:00:00,SHORT,2771.03,2779.12,2649.68,2649.68,TP,824.12,18.41,805.71,14.66,WIN,4107.25,bearish,55.1,53.3
2024-08-28 05:00:00,2024-08-28 09:00:00,SHORT,2471.6,2478.45,2368.85,2478.45,SL,-64.88,23.44,-88.33,-1.36,LOSS,4018.92,bearish,25.8,19.12
2024-08-28 11:00:00,2024-08-28 19:00:00,SHORT,2521.26,2540.81,2228.01,2540.81,SL,-80.38,10.41,-90.78,-1.13,LOSS,3928.14,bearish,47.5,23.92
2024-08-28 22:00:00,2024-08-28 23:00:00,SHORT,2530.77,2536.99,2437.47,2536.99,SL,-55.03,22.42,-77.45,-1.41,LOSS,3850.69,bearish,51.41,46.61
2024-08-29 02:00:00,2024-08-29 05:00:00,SHORT,2522.02,2534.21,2339.17,2534.21,SL,-77.01,15.97,-92.99,-1.21,LOSS,3757.7,bearish,49.27,48.46
2024-08-29 17:00:00,2024-08-29 18:00:00,SHORT,2570.1,2575.97,2482.05,2575.97,SL,-48.92,21.44,-70.36,-1.44,LOSS,3687.34,bearish,60.06,56.69
2024-08-30 08:00:00,2024-08-30 12:00:00,SHORT,2517.42,2528.38,2353.02,2528.38,SL,-73.75,16.98,-90.72,-1.23,LOSS,3596.62,bearish,44.33,44.26
2024-08-30 20:00:00,2024-09-02 10:00:00,SHORT,2506.94,2535.79,2074.19,2535.79,SL,-71.93,6.29,-78.22,-1.09,LOSS,3518.4,bearish,48.88,43.07
2024-09-02 12:00:00,2024-09-02 14:00:00,SHORT,2515.81,2524.78,2381.26,2524.78,SL,-70.37,19.77,-90.14,-1.28,LOSS,3428.26,bearish,60.4,46.23
2024-09-02 16:00:00,2024-09-02 17:00:00,SHORT,2513.2,2519.6,2417.2,2519.6,SL,-49.76,19.57,-69.33,-1.39,LOSS,3358.93,bearish,57.8,52.38
2024-09-02 22:00:00,2024-09-04 00:00:00,SHORT,2544.73,2554.13,2403.73,2403.73,TP,1007.68,17.68,990.0,14.74,WIN,4348.93,bearish,63.39,60.03
2024-09-04 18:00:00,2024-09-19 16:00:00,SHORT,2449.49,2477.12,2035.04,2477.12,SL,-86.98,7.75,-94.73,-1.09,LOSS,4254.19,bearish,55.64,43.2
2024-09-22 02:00:00,2024-09-23 02:00:00,SHORT,2600.8,2620.54,2304.7,2620.54,SL,-85.08,11.25,-96.34,-1.13,LOSS,4157.86,bearish,63.88,62.34
2024-09-23 05:00:00,2024-09-23 15:00:00,SHORT,2664.09,2676.71,2474.79,2676.71,SL,-83.16,17.6,-100.75,-1.21,LOSS,4057.1,bearish,68.79,55.23
2024-09-23 20:00:00,2024-09-25 17:00:00,SHORT,2672.97,2680.01,2567.37,2567.37,TP,913.61,22.67,890.94,14.63,WIN,4948.04,bearish,63.14,63.05
2024-09-26 05:00:00,2024-09-26 06:00:00,SHORT,2596.29,2602.31,2505.99,2602.31,SL,-65.4,28.24,-93.63,-1.43,LOSS,4854.41,bearish,47.32,38.19
2024-09-26 09:00:00,2024-09-26 10:00:00,SHORT,2620.15,2629.8,2475.4,2629.8,SL,-97.09,26.41,-123.5,-1.27,LOSS,4730.91,bearish,55.53,44.46
2024-09-26 14:00:00,2024-09-26 15:00:00,SHORT,2620.72,2629.98,2481.82,2629.98,SL,-94.62,26.83,-121.44,-1.28,LOSS,4609.47,bearish,53.9,52.42
2024-09-26 20:00:00,2024-09-27 06:00:00,SHORT,2649.0,2659.99,2484.15,2659.99,SL,-92.19,22.27,-114.46,-1.24,LOSS,4495.01,bearish,58.4,57.86
2024-09-27 10:00:00,2024-09-27 14:00:00,SHORT,2662.61,2667.0,2596.76,2667.0,SL,-42.24,25.64,-67.89,-1.61,LOSS,4427.13,bearish,60.17,55.19
2024-09-27 18:00:00,2024-10-01 15:00:00,SHORT,2703.53,2718.19,2483.63,2483.63,TP,1328.14,15.66,1312.47,14.82,WIN,5739.6,bearish,65.65,60.17
2024-10-02 08:00:00,2024-10-02 13:00:00,SHORT,2482.03,2485.84,2424.88,2424.88,TP,753.3,32.34,720.96,14.36,WIN,6460.56,bearish,36.9,29.08
2024-10-02 17:00:00,2024-10-03 08:00:00,SHORT,2452.85,2460.4,2339.6,2339.6,TP,1700.25,35.98,1664.27,14.68,WIN,8124.83,bearish,39.47,34.82
2024-10-03 12:00:00,2024-10-04 01:00:00,SHORT,2352.35,2368.57,2109.05,2368.57,SL,-162.5,23.65,-186.14,-1.15,LOSS,7938.68,bearish,36.44,35.11
2024-10-04 03:00:00,2024-10-04 04:00:00,SHORT,2370.41,2377.56,2263.16,2377.56,SL,-136.49,45.32,-181.81,-1.33,LOSS,7756.87,bearish,50.99,41.65
2024-10-04 07:00:00,2024-10-04 08:00:00,SHORT,2374.96,2383.34,2249.26,2383.34,SL,-155.14,44.04,-199.18,-1.28,LOSS,7557.69,bearish,51.96,46.7
2024-10-04 18:00:00,2024-10-04 19:00:00,SHORT,2415.25,2433.73,2138.05,2433.73,SL,-151.15,19.83,-170.98,-1.13,LOSS,7386.71,bearish,58.86,55.02
2024-10-04 22:00:00,2024-10-06 11:00:00,SHORT,2424.34,2429.29,2350.09,2429.29,SL,-85.97,42.15,-128.12,-1.49,LOSS,7258.59,bearish,59.56,57.28
2024-10-06 16:00:00,2024-10-07 00:00:00,SHORT,2446.62,2452.89,2352.57,2452.89,SL,-106.03,41.43,-147.46,-1.39,LOSS,7111.14,bearish,66.42,57.54
2024-10-07 04:00:00,2024-10-07 14:00:00,SHORT,2495.34,2504.74,2354.34,2504.74,SL,-142.22,37.83,-180.05,-1.27,LOSS,6931.09,bearish,69.22,62.89
2024-10-08 15:00:00,2024-10-08 16:00:00,SHORT,2435.4,2448.28,2242.2,2448.28,SL,-138.62,26.28,-164.9,-1.19,LOSS,6766.18,bearish,47.85,46.42
2024-10-08 23:00:00,2024-10-09 01:00:00,SHORT,2441.76,2456.55,2219.91,2456.55,SL,-135.32,22.41,-157.73,-1.17,LOSS,6608.45,bearish,50.04,49.05
2024-10-09 03:00:00,2024-10-09 15:00:00,SHORT,2447.6,2462.4,2225.6,2462.4,SL,-132.17,21.92,-154.09,-1.17,LOSS,6454.36,bearish,51.57,50.6
2024-10-10 08:00:00,2024-10-10 12:00:00,SHORT,2395.78,2408.74,2201.38,2408.74,SL,-129.09,23.93,-153.01,-1.19,LOSS,6301.34,bearish,44.72,40.9
2024-10-10 17:00:00,2024-10-11 01:00:00,SHORT,2392.71,2404.62,2214.06,2404.62,SL,-126.03,25.38,-151.41,-1.2,LOSS,6149.94,bearish,47.02,45.5
2024-10-11 03:00:00,2024-10-11 04:00:00,SHORT,2400.11,2406.91,2298.11,2406.91,SL,-99.32,35.1,-134.42,-1.35,LOSS,6015.51,bearish,52.97,45.94
2024-10-11 08:00:00,2024-10-11 09:00:00,SHORT,2407.64,2411.39,2351.39,2411.39,SL,-53.41,34.32,-87.72,-1.64,LOSS,5927.79,bearish,54.55,49.77
2024-10-11 17:00:00,2024-10-11 18:00:00,SHORT,2438.39,2443.8,2357.24,2443.8,SL,-74.97,33.83,-108.79,-1.45,LOSS,5819.0,bearish,64.1,58.72
2024-10-12 19:00:00,2024-10-12 21:00:00,SHORT,2469.72,2475.9,2377.02,2475.9,SL,-83.0,33.21,-116.21,-1.4,LOSS,5702.8,bearish,64.6,64.03
2024-10-14 06:00:00,2024-10-14 08:00:00,SHORT,2531.45,2542.16,2370.8,2542.16,SL,-114.06,27.02,-141.07,-1.24,LOSS,5561.72,bearish,70.89,54.02
2024-10-14 17:00:00,2024-10-14 18:00:00,SHORT,2620.29,2635.47,2392.59,2635.47,SL,-111.23,19.26,-130.49,-1.17,LOSS,5431.23,bearish,76.38,72.69
2024-10-14 20:00:00,2024-10-14 22:00:00,SHORT,2620.5,2629.57,2484.45,2629.57,SL,-108.62,31.44,-140.06,-1.29,LOSS,5291.17,bearish,73.39,73.3
2024-10-15 02:00:00,2024-10-15 03:00:00,LONG,2629.76,2622.76,2734.76,2622.76,SL,-80.28,30.12,-110.4,-1.38,LOSS,5180.77,bullish,66.89,74.14
2024-10-15 07:00:00,2024-10-15 11:00:00,LONG,2608.7,2595.0,2814.2,2595.0,SL,-103.62,19.68,-123.29,-1.19,LOSS,5057.48,bullish,56.99,67.61
2024-10-15 13:00:00,2024-10-15 14:00:00,LONG,2602.5,2586.2,2847.0,2586.2,SL,-101.15,16.1,-117.25,-1.16,LOSS,4940.23,bullish,52.76,59.2
2024-10-15 16:00:00,2024-10-15 20:00:00,LONG,2573.42,2568.02,2654.42,2568.02,SL,-59.09,28.13,-87.22,-1.48,LOSS,4853.01,bullish,45.86,56.18
2024-10-15 22:00:00,2024-10-23 08:00:00,LONG,2588.28,2572.0,2832.48,2572.0,SL,-97.06,15.38,-112.44,-1.16,LOSS,4740.57,bullish,49.12,51.61
2024-10-23 14:00:00,2024-10-23 15:00:00,LONG,2581.99,2571.6,2737.84,2571.6,SL,-94.81,23.51,-118.33,-1.25,LOSS,4622.24,bullish,35.38,36.31
2024-10-23 18:00:00,2024-10-23 19:00:00,LONG,2496.1,2492.22,2554.3,2492.22,SL,-40.95,26.33,-67.28,-1.64,LOSS,4554.96,bullish,19.53,31.1
2024-10-24 02:00:00,2024-10-24 03:00:00,SHORT,2545.35,2549.49,2483.25,2549.49,SL,-42.23,25.98,-68.21,-1.62,LOSS,4486.75,bearish,45.66,30.29
2024-10-24 07:00:00,2024-10-24 21:00:00,SHORT,2548.49,2557.11,2419.19,2557.11,SL,-89.73,26.57,-116.31,-1.3,LOSS,4370.44,bearish,47.15,37.84
2024-10-24 23:00:00,2024-10-25 09:00:00,SHORT,2533.22,2538.78,2449.82,2538.78,SL,-54.68,24.94,-79.62,-1.46,LOSS,4290.82,bearish,47.21,44.16
2024-10-25 13:00:00,2024-10-25 14:00:00,SHORT,2538.14,2545.13,2433.29,2545.13,SL,-67.36,24.49,-91.85,-1.36,LOSS,4198.97,bearish,54.73,44.01
2024-10-26 08:00:00,2024-10-26 09:00:00,SHORT,2465.62,2473.54,2346.82,2473.54,SL,-76.88,23.97,-100.85,-1.31,LOSS,4098.12,bearish,42.25,37.09
2024-10-28 00:00:00,2024-10-28 07:00:00,SHORT,2507.8,2514.5,2407.3,2514.5,SL,-62.41,23.39,-85.8,-1.37,LOSS,4012.32,bearish,60.71,56.72
2024-10-28 11:00:00,2024-10-28 21:00:00,SHORT,2531.35,2542.3,2367.1,2542.3,SL,-80.25,18.59,-98.84,-1.23,LOSS,3913.49,bearish,64.58,56.78
2024-10-29 04:00:00,2024-10-29 05:00:00,SHORT,2607.75,2612.82,2531.7,2612.82,SL,-43.37,22.33,-65.7,-1.51,LOSS,3847.79,bearish,75.53,62.0
2024-10-29 08:00:00,2024-10-29 09:00:00,SHORT,2613.29,2620.9,2499.14,2620.9,SL,-63.87,21.96,-85.83,-1.34,LOSS,3761.96,bearish,71.96,68.79
2024-10-30 02:00:00,2024-10-30 13:00:00,LONG,2625.5,2620.41,2701.85,2701.85,TP,623.57,21.75,601.82,14.48,WIN,4363.77,bullish,53.88,63.22
2024-10-30 17:00:00,2024-10-30 18:00:00,LONG,2688.0,2683.07,2761.95,2683.07,SL,-45.62,24.85,-70.47,-1.54,LOSS,4293.3,bullish,59.53,62.71
2024-10-30 21:00:00,2024-10-30 22:00:00,LONG,2679.49,2655.0,3046.84,2655.0,SL,-85.87,9.35,-95.22,-1.11,LOSS,4198.08,bullish,55.84,60.63
2024-10-31 02:00:00,2024-10-31 03:00:00,LONG,2663.02,2658.56,2729.92,2658.56,SL,-40.08,23.91,-63.99,-1.6,LOSS,4134.1,bullish,51.31,55.6
2024-10-31 08:00:00,2024-10-31 09:00:00,LONG,2646.79,2638.49,2771.29,2638.49,SL,-73.89,23.53,-97.42,-1.32,LOSS,4036.68,bullish,46.32,49.35
2024-10-31 11:00:00,2024-10-31 12:00:00,LONG,2646.6,2635.09,2819.25,2635.09,SL,-80.73,18.52,-99.26,-1.23,LOSS,3937.42,bullish,47.47,47.53
2024-10-31 16:00:00,2024-10-31 17:00:00,LONG,2562.86,2555.81,2668.61,2555.81,SL,-61.74,22.41,-84.15,-1.36,LOSS,3853.27,bullish,27.81,42.07
2024-10-31 21:00:00,2024-10-31 22:00:00,LONG,2520.82,2514.34,2618.02,2514.34,SL,-56.46,21.94,-78.39,-1.39,LOSS,3774.87,bullish,23.87,33.69
2024-11-01 04:00:00,2024-11-01 05:00:00,SHORT,2503.2,2510.01,2401.05,2510.01,SL,-58.54,21.55,-80.08,-1.37,LOSS,3694.79,bearish,26.76,25.2
2024-11-01 15:00:00,2024-11-04 21:00:00,SHORT,2561.81,2573.99,2379.11,2379.11,TP,1108.44,14.99,1093.45,14.8,WIN,4788.24,bearish,55.75,36.39
2024-11-05 03:00:00,2024-11-05 04:00:00,SHORT,2405.29,2410.9,2321.14,2410.9,SL,-63.66,27.32,-90.98,-1.43,LOSS,4697.26,bearish,41.5,39.77
2024-11-05 18:00:00,2024-11-06 00:00:00,SHORT,2451.44,2462.4,2287.04,2462.4,SL,-93.95,21.06,-115.0,-1.22,LOSS,4582.25,bearish,53.69,53.24
2024-11-06 07:00:00,2024-11-06 08:00:00,SHORT,2583.95,2596.67,2393.15,2596.67,SL,-91.65,18.66,-110.31,-1.2,LOSS,4471.94,bearish,70.59,58.37
2024-11-07 00:00:00,2024-11-07 01:00:00,SHORT,2721.88,2735.31,2520.43,2735.31,SL,-89.44,18.17,-107.61,-1.2,LOSS,4364.33,bearish,76.95,75.46
2024-11-07 08:00:00,2024-11-07 11:00:00,LONG,2820.3,2802.5,3087.3,2802.5,SL,-87.29,13.79,-101.07,-1.16,LOSS,4263.26,bullish,70.63,78.3
2024-11-07 13:00:00,2024-11-07 14:00:00,LONG,2818.57,2792.28,3212.92,2792.28,SL,-85.27,9.1,-94.36,-1.11,LOSS,4168.9,bullish,66.27,74.6
2024-11-07 16:00:00,2024-11-27 22:00:00,LONG,2847.5,2792.62,3670.7,3670.7,TP,1250.67,4.95,1245.72,14.94,WIN,5414.61,bullish,67.37,71.08
2024-11-28 07:00:00,2024-11-28 08:00:00,LONG,3594.8,3588.96,3682.4,3588.96,SL,-50.14,30.84,-80.98,-1.62,LOSS,5333.64,bullish,61.58,74.8
2024-11-28 18:00:00,2024-11-29 07:00:00,LONG,3552.99,3541.08,3731.64,3541.08,SL,-106.67,31.77,-138.44,-1.3,LOSS,5195.2,bullish,46.66,56.8
2024-11-29 09:00:00,2024-12-03 13:00:00,LONG,3568.88,3544.5,3934.58,3544.5,SL,-103.9,15.16,-119.06,-1.15,LOSS,5076.13,bullish,49.71,50.46
2024-12-03 15:00:00,2024-12-03 16:00:00,LONG,3580.35,3545.22,4107.3,3545.22,SL,-101.52,10.3,-111.82,-1.1,LOSS,4964.31,bullish,42.3,45.72
2024-12-03 18:00:00,2024-12-03 19:00:00,LONG,3578.75,3551.81,3982.85,3551.81,SL,-99.29,13.14,-112.43,-1.13,LOSS,4851.89,bullish,43.95,44.01
2024-12-05 05:00:00,2024-12-05 06:00:00,LONG,3855.99,3832.67,4205.79,3832.67,SL,-97.04,16.0,-113.03,-1.16,LOSS,4738.85,bullish,61.92,64.05
2024-12-05 17:00:00,2024-12-05 18:00:00,LONG,3901.58,3888.0,4105.28,3888.0,SL,-94.78,27.18,-121.96,-1.29,LOSS,4616.89,bullish,59.89,63.83
2024-12-05 22:00:00,2024-12-05 23:00:00,LONG,3855.6,3826.2,4296.6,3826.2,SL,-92.34,12.06,-104.4,-1.13,LOSS,4512.49,bullish,50.48,60.52
2024-12-06 01:00:00,2024-12-09 20:00:00,LONG,3862.32,3785.21,5018.97,3785.21,SL,-90.25,4.48,-94.73,-1.05,LOSS,4417.77,bullish,52.27,55.66
2024-12-09 23:00:00,2024-12-10 00:00:00,LONG,3714.18,3698.36,3951.48,3698.36,SL,-88.36,20.7,-109.06,-1.23,LOSS,4308.71,bullish,28.86,34.71
2024-12-10 14:00:00,2024-12-10 15:00:00,LONG,3693.67,3677.2,3940.72,3677.2,SL,-86.17,19.28,-105.46,-1.22,LOSS,4203.26,bullish,38.09,38.78
2024-12-10 17:00:00,2024-12-10 18:00:00,LONG,3613.4,3567.76,4298.0,3567.76,SL,-84.07,6.61,-90.68,-1.08,LOSS,4112.58,bullish,34.49,37.96
2024-12-12 09:00:00,2024-12-12 10:00:00,LONG,3911.99,3905.4,4010.84,3905.4,SL,-39.49,23.42,-62.91,-1.59,LOSS,4049.67,bullish,65.07,66.75
